departement,communes ,habitants,mise_en_commun_agent_municipal_commune ,agents_police,asvp,gardes_champetres,maitre_chien,chien_police,commune-brigade_cynophile
34,Bessan,5648,0,1,0,0,0,0,0
34,Béziers,81456,1,114,32,4,4,2,1
34,Boujan sur Libron,3492,0,2,2,0,0,0,0
34,Boisseron,2200,0,1,0,0,0,0,0
34,Bouzigues,1657,0,1,0,0,0,0,0
34,Capestang,3374,0,3,0,0,0,0,0
34,Canet,3552,0,1,0,0,0,0,0
34,Castelnau de Guers,1233,0,1,0,0,0,0,0
34,Castelnau Le Lez,25000,0,22,9,0,0,0,0
34,Caux,2677,0,2,1,0,0,0,0
34,Castries,6500,0,5,1,0,0,0,0
34,Cazouls les Béziers,5241,0,5,1,0,0,0,0
34,Cers,2584,0,1,0,1,0,0,0
34,Cessenon,2424,0,0,0,1,0,0,0
34,Claret,1708,0,1,0,0,0,0,0
34,Clapiers,5600,0,4,0,0,0,0,0
34,Clermont l’Hérault,9190,0,10,0,0,0,0,0
34,Colombiers,2715,1,2,0,0,0,0,0
34,Combaillaux,1783,0,1,0,0,0,0,0
34,Cournonterral,6800,0,5,1,0,0,0,0
34,Cournonsec,3550,0,2,1,0,0,0,0
34,Corneilhan,1691,0,1,0,0,0,0,0
34,Crès (Le),9473,0,9,0,0,0,0,0
34,Cruzy,970,1,1,0,0,0,0,0
34,Fabrègues,7437,0,5,2,0,0,0,0
34,Espondeilhan,1186,0,1,0,0,0,0,0
34,Florensac,5101,0,2,0,0,0,0,0
34,Frontignan,23705,0,24,3,1,0,0,0
34,Ganges,4200,0,4,0,0,0,0,0
34,Gigean,7000,0,5,0,0,0,0,0
34,GIGNAC,6594,1,7,0,0,0,0,0
34,Laroque,1656,0,0,1,0,0,0,0
34,Grabels,9066,0,7,0,0,0,0,0
34,Grande-Motte (La),8638,0,28,3,0,0,0,0
34,Jacou,6823,0,4,1,0,0,0,0
34,Juvignac,12700,0,15,0,0,0,0,0
34,Lamalou Les Bains,2477,0,2,0,0,0,0,0
34,Lansargues,3100,0,2,0,0,0,0,0
34,Lattes,17 600,0,22,4,0,0,0,0
34,Laurens,1802,1,1,0,0,0,0,0
34,Laroque,1656,0,0,1,0,0,0,0
34,Laverune,3380,0,2,0,0,0,0,0
34,Le Bousquet d’Orb,1604,1,2,0,0,0,0,0
34,Lespignan,3380,0,1,0,0,0,0,0
34,Lézigan La Cèbe,1597,1,2,0,0,0,0,0
34,Lignan sur Orb,3207,0,1,0,1,0,0,0
34,Lodeve,7714,0,6,2,0,0,0,0
34,Lunel,27000,0,38,6,0,0,0,0
34,Lunel-Viel,4513,0,3,1,0,0,0,0
34,Marseillan,7808,1,12,1,0,0,0,0
34,Marsillargues,6500,0,10,0,0,0,0,0
34,Mauguio-Carnon,16912,0,25,0,0,0,0,0
34,Mireval,3187,0,3,1,0,0,0,0
34,Magalas,3543,0,3,0,0,0,0,0
34,Maraussan,4747,0,2,0,0,0,0,0
34,Maureilhan,2424,0,2,0,0,0,0,0
34,Meze,13027,0,8,4,0,0,0,0
34,Montady,4076,0,3,0,0,0,0,0
34,Montagnac,4494,0,3,1,0,0,0,0
34,Montblanc,2906,0,2,0,0,0,0,0
34,Montbazin,3000,0,2,0,0,0,0,0
34,Montferrier sur Lez,4054,0,1,1,0,0,0,0
34,MONTPELLIER,302425,0,187,40,0,0,0,0
34,Montpellier Méditeranné Métropole,0,0,32,0,0,0,0,0
34,Murviel Les Béziers,3140,0,2,0,0,0,0,0
34,Nézignan l’Evêque,1796,0,2,0,0,0,0,0
34,Nissan Lez Enserune,4125,0,3,1,0,0,0,0
34,Olonzac,1707,0,1,0,0,0,0,0
34,Palavas Les Flots,5493,0,24,12,0,2,2,0
34,Paulhan,4069,0,4,0,0,0,0,0
34,Pérols,9654,0,14,3,0,1,1,1
34,Pignan,9244,0,6,2,0,0,0,0
34,Plaissan,1196,0,1,0,0,0,0,0
34,Pouget (le),2128,0,2,0,0,0,0,0
34,Poussan,6500,0,8,0,0,0,0,0
34,Pezenas,8035,1,9,4,0,1,1,1
34,Pinet,2028,0,1,0,0,0,0,0
34,Pomerols,2191,1,1,0,0,0,0,0
34,Portiragnes,3306,0,5,0,0,0,0,0
34,Pouzolles,1208,0,1,0,1,0,0,0
34,Puisserguier,3072,1,2,0,0,0,0,0
34,Quarante,1818,0,1,0,0,0,0,0
34,Restinclières,3000,0,1,0,0,0,0,0
34,Roujan,2303,1,2,0,0,0,0,0
34,Saint Chinian,1738,0,1,0,0,0,0,0
34,Saint Pons de Thomière,1924,0,1,0,1,0,0,0
34,Saint Thibery,3008,0,2,0,0,0,0,0
34,Sauvian,5559,0,3,0,0,0,0,0
34,Serignan,8307,0,7,0,0,0,0,0
34,Servian,5433,1,4,0,0,0,0,0
34,Saint André de Sangonis,6304,1,8,0,0,0,0,0
34,Saint Aunès,4061,0,2,0,0,0,0,0
34,Saint Bauzille de Putois,2032,0,1,1,0,0,0,0
34,Saint Brès,3500,0,2,0,0,0,0,0
34,Saint Clément de Rivière,5260,0,7,0,0,0,0,0
34,Saint Drézéry,3000,0,1,0,0,0,0,0
34,Saint Gély du Fesc,10462,0,11,0,0,0,0,0
34,Saint Georges d’Orques,5500,0,6,0,0,1,1,1
34,Saint Guilhem le Désert,253,0,1,1,0,0,0,0
34,Saint Jean de Fos,1761,0,0,1,0,0,0,0
34,Saint Jean de Védas,13382,0,11,3,0,0,0,0
34,Saint Just,3314,0,1,0,0,0,0,0
34,Saint Martin de Londres,2792,0,1,0,0,0,0,0
34,Saint Mathieu de Tréviers,4979,0,3,1,0,0,0,0
34,Saint Pargoire,2366,0,0,0,1,0,0,0
34,Saint Pons de thomières,1924,0,1,0,1,0,0,0
34,Sète,45750,0,1,0,0,0,0,0
34,Sussargues,2802,0,2,0,0,0,0,0
34,Teyran,4702,0,4,0,0,0,0,0
34,Tressan,4478,0,2,0,0,0,0,0
34,Thezan Les Béziers,3136,0,11,8,0,0,0,0
34,Valras Plage,4226,0,3,0,0,0,0,0
34,Vendres,2812,0,9,2,2,0,0,0
34,Vias,5955,0,7,1,0,0,0,0
34,Villeneuve Les Béziers,4153,0,1,0,0,0,0,0
34,Vailhauques,6857,0,5,2,0,0,0,0
34,Vendargues,1149,0,1,0,0,0,0,0
34,Vendemian,3429,0,3,1,0,0,0,0
34,Vic La Gardiole,10941,0,7,0,0,0,0,0
34,Villeneuve Lès Maguelone,10582,0,6,3,0,0,0,0
34,Villeveyrac,3859,0,1,0,0,0,0,0
34,EPCI – CCC,0,0,0,6,0,0,0,0
34,EPCI-CCGPSL,0,0,0,0,1,0,0,0
35,Acigné,7000,0,2,0,0,0,0,0
35,Argentré-du-Plessis,4631,0,1,0,0,0,0,0
35,Bain-de-Bretagne,7570,0,1,1,0,0,0,0
35,Betton,12695,0,3,1,0,0,0,0
35,Bourgbarre,4920,1,1,0,0,0,0,0
35,Bruz,19651,0,4,2,0,0,0,0
35,Cancale,5313,0,2,0,0,0,0,0
35,Cesson-Sévigné,17716,0,8,0,0,0,0,0
35,Chantepie,10232,0,3,0,0,0,0,0
35,Chartres-de-Bretagne,8327,0,1,1,0,0,0,0
35,Chateaubourg,7600,0,2,0,0,0,0,0
35,Chateaugiron,10 500,0,0,2,0,0,0,0
35,Combourg,6105,0,0,0,1,0,0,0
35,Dinard,10235,1,18,2,0,0,0,0
35,Dol-de-Bretagne,6000,0,1,1,0,0,0,0
35,Domagné,2500,0,0,1,0,0,0,0
35,Fougères,21247,0,1,1,0,0,0,0
35,Gevézé,5630,0,1,0,0,0,0,0
35,Guichen,9124,0,2,0,0,0,0,0
35,Hirel,1423,0,0,0,1,0,0,0
35,Janzé,8570,0,2,0,0,0,0,0
35,La Bouexière,4664,0,1,0,0,0,0,0
35,La Fresnais,2546,0,0,0,1,0,0,0
35,La Gouesnière,1989,0,0,0,1,0,0,0
35,La Guerche-de-Bretagne,4347,0,1,0,0,0,0,0
35,La Richardais,2540,1,0,1,0,0,0,0
35,Laillé,5200,0,2,0,0,0,0,0
35,L’Hermitage,4700,0,1,0,0,0,0,0
35,Le Rheu,10100,0,3,0,0,0,0,0
35,Liffré,8500,0,3,1,0,0,0,0
35,Louvigné de Bais,1948,0,0,1,0,0,0,0
35,Louvigné-du-Désert,3399,0,0,0,1,0,0,0
35,Melesse,7065,0,2,0,0,0,0,0
35,Miniac-Morvan,4398,0,1,0,0,0,0,0
35,Montauban-de-Bretagne,6200,0,2,0,0,0,0,0
35,Montfort-sur-Meu,6750,0,2,0,0,0,0,0
35,Mordelles,7867,0,2,0,0,0,0,0
35,Nouvoitou,3613,1,1,0,0,0,0,0
35,Noyal-Chatillon-sur-Seiche,8500,0,2,0,0,0,0,0
35,Noyal-sur-Vilaine,6131,0,1,0,0,0,0,0
35,Pacé,12257,0,3,0,0,0,0,0
35,Plélan-le-Grand,4500,0,1,0,0,0,0,0
35,Pleurtuit,6953,0,2,0,0,0,0,0
35,Redon,9312,0,6,0,0,0,0,0
35,RENNES,224655,0,110,16,0,3,3,0
35,Saint-Aubin-d’Aubigné,3998,0,1,0,0,0,0,0
35,Saint-Aubin-du-Cormier,4168,0,1,0,0,0,0,0
35,Saint-Benoit des Ondes,969,0,0,0,1,0,0,0
35,Saint-Briac-sur-Mer,2256,0,1,0,0,0,0,0
35,Saint-Grégoire,9837,0,5,2,0,0,0,0
35,Saint-Jacques-de-la-Lande,13782,0,4,0,0,0,0,0
35,Saint-Jouan-des-Guerets,2754,0,1,0,0,0,0,0
35,Saint-Lunaire,2500,0,1,1,0,0,0,0
35,Saint-Malo,47000,0,44,0,0,1,1,1
35,Saint Méloir des Ondes,4435,0,1,0,0,0,0,0
35,Saint Suliac,993,0,1,0,0,0,0,0
35,Thorigné-Fouillard,8782,0,2,0,0,0,0,0
35,Val-Couesnon,4119,0,0,0,1,0,0,0
35,Val d’Anast,3932,0,0,1,0,0,0,0
35,Val-d’Izé,2637,0,0,0,1,0,0,0
35,Vern-sur-Seiche,8500,0,2,1,0,0,0,0
35,Vitré,19553,0,11,3,0,0,0,0
36,ARGENTON SUR CREUSE,4848,0,2,1,0,0,0,0
36,BUZANCAIS,4504,0,3,0,0,0,0,0
36,CHATEAUROUX,42968,0,30,4,0,0,0,0
36,CHATILLON SUR INDRE,2304,0,1,0,0,0,0,0
36,DEOLS,7625,0,2,0,0,0,0,0
36,ISSOUDUN,10992,0,2,1,0,0,0,0
36,LA CHÂTRE,4034,0,1,0,1,0,0,0
36,LE BLANC,6204,0,1,0,0,0,0,0
36,LE POINCONNET,5840,0,1,0,0,0,0,0
36,LEVROUX,2842,0,1,0,0,0,0,0
36,VALENCAY,2271,1,1,0,0,0,0,0
37,ABILLY,1126,0,0,0,0,0,0,0
37,AMBILLOU,1704,0,0,0,0,0,0,0
37,AMBOISE,12569,0,6,2,0,0,0,0
37,ARTANNES SUR INDRE,2792,0,0,0,0,0,0,0
37,ATHEE SUR CHER,2872,0,0,0,0,0,0,0
37,AZAY LE RIDEAU,3500,0,0,0,1,0,0,0
37,AZAY SUR CHER,3158,0,0,0,0,0,0,0
37,BALLAN MIRÉ,8217,0,2,1,0,0,0,0
37,BLERE,5300,0,1,0,0,0,0,0
37,BOURGUEIL,3728,0,2,0,0,0,0,0
37,CÉRÉ LA RONDE,420,0,0,0,0,0,0,0
37,CÉRELLES,1264,0,0,0,0,0,0,0
37,CHAMBRAY LES TOURS,12221,0,4,1,0,0,0,0
37,CHANCAY,1124,0,0,0,0,0,0,0
37,CHANCEAUX SUR CHOISILLE,3519,0,0,0,0,0,0,0
37,CHARENTILLY,1368,0,0,0,0,0,0,0
37,CHATEAU RENAULT,4822,0,4,0,0,0,0,0
37,CHINON (EPCI),23456,1,8,1,0,0,0,0
37,CINQ MARS LA PILE,3528,0,1,0,0,0,0,0
37,CLÉRÉ LES PINS,1388,0,0,0,0,0,0,0
37,CORMERY,1800,0,0,0,1,0,0,0
37,LA CROIX EN TOURAINE,2512,0,0,1,0,0,0,0
37,DESCARTES,3200,0,1,0,0,0,0,0
37,ESVRES SUR INDRE,6200,0,2,1,0,0,0,0
37,FONDETTES,10600,0,6,0,0,0,0,0
37,FRANCUEIL,1399,0,0,0,0,0,0,0
37,GENILLÉ,1470,0,0,0,0,0,0,0
37,L’ILE BOUCHARD,1554,0,0,0,0,0,0,0
37,JAULNAY,254,0,0,0,0,0,0,0
37,JOUE LES TOURS,38528,0,40,2,0,5,5,1
37,LA GUERCHE,4386,0,0,0,0,0,0,0
37,LANGEAIS,4700,0,2,1,0,0,0,0
37,LA MEMBROLLE SUR CHOISILLE,3331,0,0,0,0,0,0,0
37,LE LOUROUX,534,0,0,0,0,0,0,0
37,LIGUEIL,2200,0,1,0,0,0,0,0
37,LOCHES,9432,1,4,0,0,0,0,0
37,LUYNES,5093,0,1,0,0,0,0,0
37,MONNAIE,4800,0,0,0,1,0,0,0
37,MONTBAZON,4814,0,2,0,0,0,0,0
37,MONTLOUIS SUR LOIRE,11000,0,4,0,0,0,0,0
37,MONTREUIL EN TOURAINE,723,0,0,0,0,0,0,0
37,MONTS,8000,0,1,1,0,0,0,0
37,MOSNES,824,0,0,0,0,0,0,0
37,NAZELLES NÉGRON,3449,0,0,0,0,0,0,0
37,NEUILLÉ PONT PIERRE,2100,0,1,0,0,0,0,0
37,NOIZAY,1150,0,0,0,1,0,0,0
37,NOTRE DAME D’OÉ,4668,1,1,0,0,0,0,0
37,NOYANT DE TOURAINE,1153,0,0,0,0,0,0,0
37,ORBIGNY,686,0,0,0,0,0,0,0
37,PAULMY,240,0,0,0,0,0,0,0
37,PERNAY,1620,0,0,0,0,0,0,0
37,PERRUSSON,1393,0,0,0,0,0,0,0
37,POCÉ SUR CISSE,1734,0,0,0,1,0,0,0
37,RAZINES,218,0,0,0,0,0,0,0
37,LA RICHE,10372,0,4,0,0,0,0,0
37,RICHELIEU,1670,0,0,1,0,0,0,0
37,ROCHECORBON,3255,1,1,0,0,0,0,0
37,ROUZIERS DE TOURAINE,1389,0,0,0,0,0,0,0
37,SAINT ANTOINE DU ROCHER,1802,0,0,0,0,0,0,0
37,SAINT AVERTIN,15449,0,6,0,0,0,0,0
37,SAINT BRANCHS,2600,0,2,0,0,0,0,0
37,SAINT CYR SUR LOIRE,16884,0,5,0,0,0,0,0
37,SAINT ETIENNE DE CHIGNY,1653,0,0,1,0,0,0,0
37,SAINT FLOVIER,570,0,0,0,0,0,0,0
37,SAINT MARTIN LE BEAU,3230,0,1,0,0,0,0,0
37,SAINT NICOLAS DE BOURGUEIL,1107,0,0,0,0,0,0,0
37,SAINT PIERRE DES CORPS,16005,0,3,2,0,0,0,0
37,SAINT ROCH,1337,0,0,1,0,0,0,0
37,SAINTE MAURE DE TOURAINE,4147,0,1,0,0,0,0,0
37,SAVONNIERES,3374,0,0,1,0,0,0,0
37,SORIGNY,2817,0,1,0,0,0,0,0
37,TOURS,138000,0,83,0,0,5,5,1
37,VEIGNÉ,6708,0,2,1,0,0,0,0
37,VERETZ,4575,0,1,0,0,0,0,0
37,VERNOU SUR BRENNE,2877,0,0,1,0,0,0,0
37,LA VILLE AUX DAMES,5656,0,2,0,0,0,0,0
38,Allemond,971,0,1,0,0,0,0,0
38,Allevard,4102,0,2,0,0,0,0,0
38,Apprieu,3618,0,1,0,0,0,0,0
38,Artas,1809,1,0,0,0,0,0,0
38,Autrans-Méaudre en Vercors,3096,0,1,1,1,0,0,0
38,Beaurepaire,5005,0,3,0,0,0,0,0
38,Beauvoir-de-Marc,1121,1,0,0,0,0,0,0
38,Bernin,3122,0,1,0,0,0,0,0
38,Biviers,2386,0,1,0,0,0,0,0
38,Bourgoin-Jallieu,30195,0,11,5,0,0,0,0
38,Brié-et-Angonnes,2595,1,2,0,0,0,0,0
38,Cessieu,3183,0,0,1,0,0,0,0
38,Champagnier,1265,1,1,0,0,0,0,0
38,Champ-sur-Drac,3053,1,1,0,0,0,0,0
38,Chamrousse,422,0,1,1,0,0,0,0
38,Chapareillan,3073,0,0,0,1,0,0,0
38,Charvieu-Chavagneux,10368,0,3,0,0,0,0,0
38,Chasse-sur-Rhône,6338,0,2,0,0,0,0,0
38,Chatte,2700,0,1,0,0,0,0,0
38,Charantonnay,1911,1,0,0,0,0,0,0
38,Châtonnay,2072,1,0,0,0,0,0,0
38,Chavanoz,5091,0,1,0,0,0,0,0
38,Chirens,2378,1,1,0,0,0,0,0
38,Chuzelles,2300,0,1,0,0,0,0,0
38,Claix,8018,0,3,0,0,0,0,0
38,Corenc,4156,0,1,0,0,0,0,0
38,Coublevie,5139,0,2,0,0,0,0,0
38,Crémieu,3499,0,2,0,0,0,0,0
38,Crolles,8554,0,3,0,0,0,0,0
38,Domène,3193,0,3,1,0,0,0,0
38,Echirolles,36227,0,19,0,0,0,0,0
38,Estrablin,3718,0,1,0,0,0,0,0
38,Eybens,10185,0,3,0,0,0,0,0
38,Eyzin-Pinet,2337,1,1,0,0,0,0,0
38,Fontaine,22500,0,14,2,0,1,1,0
38,Fontanil-Cornillon,2710,1,0,0,0,0,0,0
38,Froges,3206,0,2,0,0,0,0,0
38,Frontonas,2151,0,0,0,1,0,0,0
38,Gières,6200,0,5,0,0,0,0,0
38,GRENOBLE,160649,0,100,60,0,5,3,1
38,Heyrieux,4708,0,2,0,0,0,0,0
38,Huez,1341,0,5,2,0,0,0,0
38,Izeaux,2300,0,0,1,0,0,0,0
38,Janneyrias,1869,0,1,0,0,0,0,0
38,Jarrie,3746,1,3,0,0,0,0,0
38,La Côte-Saint-André,4817,0,3,0,0,0,0,0
38,La Mure,5187,0,4,0,0,0,0,0
38,Lans-en-Vercors,2781,0,1,0,0,0,0,0
38,La Sure en Chartreuse,991,0,0,0,1,0,0,0
38,La Tour-du-Pin,8341,0,6,0,0,0,0,0
38,La Tronche,6842,0,4,2,0,0,0,0
38,La Verpillière,7593,0,2,0,0,0,0,0
38,Le Bourg-d’Oisans,3278,0,0,1,0,0,0,0
38,Le Cheylas,2566,0,2,0,0,0,0,0
38,Le Grand-Lemps,3141,0,0,1,0,0,0,0
38,Le Gua,1779,0,1,0,0,0,0,0
38,Le Péage-de-Roussillon,6444,0,4,4,0,0,0,0
38,Le Pont-de-Beauvoisin,3711,0,1,0,0,0,0,0
38,Le Pont-de-Claix,10769,0,5,0,0,0,0,0
38,Le Versoud,4854,0,2,0,0,0,0,0
38,Les Abrets en Dauphiné,6695,0,1,1,0,0,0,0
38,Les Avenières Veyrins-Thuellin,7963,0,3,0,0,0,0,0
38,Les Deux-Alpes,2200,0,4,1,0,0,0,0
38,L’Isle-d'Abeau,17441,1,11,0,0,0,0,0
38,Meylan,18000,0,10,0,0,0,0,0
38,Meyrieu-les-Etangs,1015,1,0,0,0,0,0,0
38,Moirans,8083,0,5,0,0,0,0,0
38,Monestier-de-Clermont,1426,0,1,0,0,0,0,0
38,Montalieu-Vercieu,3559,0,2,0,0,0,0,0
38,Montbonnot-Saint-Martin,5134,0,1,0,0,0,0,0
38,Morestel,4586,0,2,0,0,0,0,0
38,Noyarey,2240,0,1,0,0,0,0,0
38,Oytier-Saint-Oblas,1684,0,1,0,0,0,0,0
38,Pontcharra,7393,0,3,0,0,0,0,0
38,Pont-de-Chéruy,6144,0,2,0,0,0,0,0
38,Pont-Evêque,5329,1,1,0,0,0,0,0
38,Renage,3613,0,2,0,0,0,0,0
38,Rives,6300,0,4,0,0,0,0,0
38,Roussillon,8460,0,4,2,0,0,0,0
38,Royas,396,1,0,0,0,0,0,0
38,Ruy-Montceau,4864,0,0,1,0,0,0,0
38,Saint-Chef,3890,0,1,0,0,0,0,0
38,Saint-Clair-de-la-Tour,3515,0,0,0,1,0,0,0
38,Saint-Clair-du-Rhône,3680,0,1,0,0,0,0,0
38,Saint-Egrève,15538,1,8,0,0,0,0,0
38,Saint-Etienne-de-Crossey,2542,1,0,0,0,0,0,0
38,Saint-Etienne-de-Saint-Geoirs,3207,0,2,0,0,0,0,0
38,Saint-Georges-d’Espéranche,3466,0,1,0,0,0,0,0
38,Saint-Ismier,7242,0,2,0,0,0,0,0
38,Saint-Jean-de-Bournay,4655,1,2,2,0,0,0,0
38,Saint-Jean-de-Moirans,3372,0,2,0,0,0,0,0
38,Saint-Laurent-du-Pont,4636,0,1,0,0,0,0,0
38,Saint-Marcellin,8225,0,4,1,0,0,0,0
38,Saint-Martin-d’Hères,38974,0,20,4,0,0,0,0
38,Saint-Martin-d’Uriage,5408,1,5,0,0,0,0,0
38,Saint-Martin-le-Vinoux,5757,0,2,0,0,1,1,1
38,Saint-Maurice-l’Exil,6413,0,3,0,0,0,0,0
38,Saint-Nazaire-les-Eymes,3044,0,1,0,0,0,0,0
38,Saint-Quentin-Fallavier,6175,0,4,0,0,0,0,0
38,Saint-Romain-de-Jalionas,3436,0,1,0,1,0,0,0
38,Saint-Savin,4359,0,1,0,0,0,0,0
38,Saint-Siméon de Bressieux,2952,0,1,0,0,0,0,0
38,Saint-Sorlin-de-Vienne,878,1,0,0,0,0,0,0
38,Salaise-sur-Sanne,4505,0,2,0,0,0,0,0
38,Sassenage,11500,0,4,1,0,0,0,0
38,Savas-Mépin,895,1,0,0,0,0,0,0
38,Seyssinet-Pariset,12013,1,4,0,0,0,0,0
38,Seyssins,7400,1,3,0,0,0,0,0
38,Seyssuel,2063,1,1,0,0,0,0,0
38,Theys,2031,0,0,0,1,0,0,0
38,Tignieu-Jameyzieu,7938,0,3,1,0,0,0,0
38,Tramolé,754,1,0,0,0,0,0,0
38,Tullins,7807,0,3,1,0,0,0,0
38,Valencin,2885,0,1,0,0,0,0,0
38,Varces-Allières-et-Risset,8000,0,1,1,0,0,0,0
38,Vaulnaveys-le-Bas,1247,0,1,0,0,0,0,0
38,Vaulnaveys-le-Haut,3784,1,1,0,0,0,0,0
38,Vaulx-Milieu,2553,1,0,0,0,0,0,0
38,Veurey-Voroize,1471,0,1,0,0,0,0,0
38,Vézeronce-Curtin,2177,0,0,1,0,0,0,0
38,Vienne,30059,0,12,4,0,0,0,0
38,Vif,8500,0,3,0,0,0,0,0
38,Villages du Lac de Paladru,2437,0,0,0,1,0,0,0
38,Villard-Bonnot,7173,0,3,0,0,0,0,0
38,Villard-de-Lans,4210,0,3,2,0,0,0,0
38,Villefontaine,19333,0,16,0,0,0,0,0
38,Villeneuve-de-Marc,1147,1,0,0,0,0,0,0
38,Villette-d'Anthon,5282,0,2,0,0,0,0,0
38,Villette-de-Vienne,1926,0,1,0,0,0,0,0
38,Vinay,4200,0,2,0,0,0,0,0
38,Vizille,7494,0,2,0,0,0,0,0
38,Voiron,20735,0,10,6,0,0,0,0
38,Voreppe,9709,0,3,0,0,0,0,0
39,Abergement la Ronce,827,0,1,0,0,0,0,0
39,Arbois,2586,0,2,0,0,0,0,0
39,Champagnole,8400,0,5,0,0,0,0,0
39,Damparis,2750,0,3,0,0,0,0,0
39,Dole,25000,0,15,0,0,0,0,0
39,Les Rousses,3721,0,4,0,0,0,0,0
39,LONS-LE-SAUNIER,17320,0,2,3,0,0,0,0
39,Morez-Haut-De-Bienne,5312,0,1,0,0,0,0,0
39,Poligny,4409,0,1,0,0,0,0,0
39,Saint-Aubin,1825,0,1,0,0,0,0,0
39,Saint-Claude,9000,0,5,2,0,0,0,0
39,Salins-les-Bains,3650,0,3,0,0,0,0,0
39,Tavaux,4100,0,2,0,0,0,0,0
39,Terre d’Emmeraude Communauté,24692,0,3,0,0,0,0,0
40,AIRE SUR ADOUR,6220,0,3,3,0,0,0,0
40,BENESSE MAREMNE,531,0,1,0,0,0,0,0
40,BISCARROSSE,14551,0,11,4,0,0,0,0
40,CAPBRETON,9185,0,7,10,0,0,0,0
40,DAX,21347,0,17,0,1,0,0,0
40,GABARRET,1279,0,1,0,0,0,0,0
40,GRENADE SUR ADOUR,2430,0,1,0,0,0,0,0
40,HAGETMAU,4620,0,1,2,0,0,0,0
40,LABENNE,7007,0,1,0,0,0,0,0
40,LABOUHEYRE,2739,0,2,0,0,0,0,0
40,LEON,1927,0,1,1,0,0,0,0
40,LINXE,1490,0,1,3,0,0,0,0
40,LIT ET MIXE,1690,0,1,0,0,0,0,0
40,MESSANGES,991,0,0,0,0,0,0,0
40,MIMIZAN,7364,0,5,5,0,0,0,0
40,MOLIETS ET MAA,1264,0,0,0,0,0,0,0
40,MONT DE MARSAN,30674,0,14,0,0,0,0,0
40,ONDRES,5855,0,4,3,0,0,0,0
40,PARENTIS EN BORN,7195,0,4,0,0,0,0,0
40,PEYREHORADE,3673,0,2,0,0,0,0,0
40,PONTONX SUR ADOUR,2839,0,1,0,0,0,0,0
40,RION DES LANDES,3012,0,1,0,0,0,0,0
40,ST GEOURS DE MAREMNE,2712,1,1,0,0,0,0,0
40,ST MARTIN DE SEIGNANX,6076,0,3,0,0,0,0,0
40,ST PAUL LES DAX,14317,0,5,0,0,0,0,0
40,ST SEVER,4983,0,2,0,0,0,0,0
40,ST VT DE TYROSSE,7956,1,3,1,0,0,0,0
40,SANGUINET,4582,0,4,2,0,0,0,0
40,SEIGNOSSE,3900,0,5,10,0,0,0,0
40,SOORTS HOSSEGOR,3520,0,4,7,0,0,0,0
40,SOUSTONS,8421,0,5,1,0,0,0,0
40,TARNOS,12920,0,8,2,0,0,0,0
40,TARTAS,3242,0,1,0,0,0,0,0
40,VIELLE ST GIRONS,1441,0,1,0,0,0,0,0
40,VIEUX BOUCAU,1660,0,1,0,0,0,0,0
40,VILLENEUVE DE MARSAN,2428,0,0,0,0,0,0,0
41,BLOIS,46660,0,32,6,0,2,2,1
41,Cellettes,2758,0,0,0,1,0,0,0
41,Chailles,2691,1,1,0,0,0,0,0
41,"Chaumont-sur-Tharonne, Lamotte-Beuvron, Nouan le Fuzelier, Vouzon",4800,1,1,3,0,0,0,0
41,Chémery,1036,0,1,0,0,0,0,0
41,Cour-Cheverny,2900,0,1,0,0,0,0,0
41,Gièvres,2338,0,1,0,0,0,0,0
41,La Chaussée Saint Victor,4612,1,1,0,0,0,0,0
41,Le Controis en Sologne,6872,0,3,0,0,0,0,0
41,Les Montils,1904,1,1,0,0,0,0,0
41,Mer,6200,0,2,0,1,0,0,0
41,Montoire-sur-le-Loir,3698,0,1,0,0,0,0,0
41,Montrichard Val de Cher,3641,1,2,0,0,0,0,0
41,Noyers-sur-Cher,2900,0,0,1,0,0,0,0
41,Orçay,239,0,0,1,0,0,0,0
41,Romorantin-Lanthenay,18685,0,2,0,0,0,0,0
41,Saint-Georges-sur-Cher,2779,0,1,0,0,0,0,0
41,Saint-Gervais-la-Forêt,3255,1,2,0,0,0,0,0
41,Saint-Laurent-Nouan,4443,0,2,0,0,0,0,0
41,Salbris,4925,0,0,2,0,0,0,0
41,Seigy,1015,0,0,1,0,0,0,0
41,Selles-Saint-Denis,1365,0,1,0,0,0,0,0
41,Selles-sur-Cher,4404,0,1,1,0,0,0,0
41,Valloire-sur-Cisse,2500,0,1,0,0,0,0,0
41,Vendôme,16377,0,5,0,0,0,0,0
41,Veuzain-sur-Loire,3450,0,1,0,0,0,0,0
41,Villebarou,2490,0,1,0,0,0,0,0
41,Villefranche-sur-Cher,2760,0,1,0,0,0,0,0
41,Vineuil,8274,1,4,0,0,0,0,0
42,Andrézieux-Bouthéon,10340,0,6,3,0,0,0,0
42,Boën-sur-Lignon,3250,1,2,0,0,0,0,0
42,Boisset Saint Priest,1243,1,3,1,0,0,0,0
42,Bonson,4636,0,2,0,0,0,0,0
42,Champdieu,2048,1,0,0,0,0,0,0
42,Charlieu,3800,0,2,1,0,0,0,0
42,Chazelles-sur-Lyon,5571,1,2,0,0,0,0,0
42,Craintilleux,1342,1,1,0,0,0,0,0
42,Ecotay-l’olme,1287,1,0,0,0,0,0,0
42,Feurs,8400,0,4,2,0,0,0,0
42,Firminy,16839,0,11,6,0,0,0,0
